"Senator1","Senator2","Weight2014","Weight2015","Weight2016","Weight2017"
"Cote","Quezada",NA,NA,NA,1
"Cote","Bates",0.980738362760835,NA,NA,NA
"Cote","Ottiano",0.9728,0.983333333333333,NA,NA
"Cote","Lombardi",0.966772151898734,0.981859410430839,0.979963570127505,1
"Kettle","Rumsey",0.962732919254658,NA,NA,NA
"Kettle","Raptakis",0.977029096477795,0.956185567010309,0.942268041237113,0.951219512195122
"Kettle","Seveney",NA,NA,NA,0.955555555555556
"Kettle","Crowley",0.966942148760331,0.952380952380952,0.931958762886598,0.953488372093023
"Kettle","Algiere",0.979166666666667,0.952941176470588,0.981757877280265,0.977777777777778
"Kettle","Jabour",0.966226138032305,0.940774487471526,0.933006535947712,0.955555555555556
"Kettle","Ponte",0.965217391304348,0.951030927835051,0.932546374367622,0.942857142857143
"Kettle","Pagliarini",NA,NA,0.854812398042414,NA
"Kettle","Gallo",0.963072378138848,0.946700507614213,0.932454695222405,0.933333333333333
"Kettle","Coyne",NA,0.958429561200924,0.935323383084577,0.953488372093023
"Kettle","Morgan",NA,0.965437788018433,0.892915980230643,0.976190476190476
"Kettle","Metts",0.95230998509687,0.949074074074074,0.920792079207921,0.928571428571429
"Kettle","Sosnowski",0.968181818181818,0.955082742316785,0.933115823817292,0.95
"Kettle","Gee",NA,0.967963386727689,0.975490196078431,1
"Kettle","Lynch",0.96602658788774,0.954022988505747,NA,NA
"Kettle","Neill",0.98355754857997,0.960919540229885,0.893542757417103,NA
"Kettle","Doyle",0.965189873417722,0.95859872611465,0.929460580912863,0.928571428571429
"Kettle","Goodwin",0.969208211143695,0.954022988505747,0.929794520547945,0.972972972972973
"Kettle","Ciccone",0.966346153846154,0.947945205479452,0.924657534246575,0.952380952380952
"Kettle","Weed",0.969026548672566,0.954545454545455,0.939068100358423,0.942857142857143
"Kettle","Conley",0.966126656848306,0.953051643192488,0.924749163879599,0.955555555555556
"Kettle","Hodgson",0.969788519637462,NA,NA,NA
"Kettle","Lombardo",0.965354330708661,0.953086419753086,0.937823834196891,0.955555555555556
"Kettle","Felag",0.966767371601209,0.954022988505747,0.924342105263158,0.953488372093023
"Kettle","Walaska",0.966360856269113,0.957547169811321,0.933774834437086,NA
"Kettle","Pearson",0.968421052631579,0.949238578680203,0.935483870967742,0.955555555555556
"Kettle","Paolino",NA,NA,NA,1
